0.005932,0.015365
0.005962,0.016123
0.006199,0.016094
0.005997,0.016378
0.006706,0.016446
0.00606,0.015683
0.006185,0.016446
0.006158,0.016978
0.006286,0.016988
0.006236,0.016928
0.006542,0.017563
0.006354,0.017766
0.006437,0.017515
0.00654,0.017442
0.006496,0.017383
0.006513,0.017294
0.006592,0.019648
0.006562,0.017816
0.006672,0.018167
0.00663,0.017845
0.006714,0.017634
0.00672,0.01812
0.006899,0.019452
0.007218,0.019125
0.007032,0.020654
0.006892,0.018311
0.007271,0.019174
0.007163,0.019177
0.007825,0.020113
0.007106,0.020321
0.007787,0.019987
0.007157,0.019839
0.008085,0.020928
0.008011,0.019365
0.008143,0.021359
0.00821,0.020789
0.008292,0.020377
0.007402,0.019614
0.00739,0.020691
0.00749,0.020466
0.0075,0.02014
0.007563,0.020196
0.0076,0.020658
0.007675,0.021164
0.007677,0.020337
0.007749,0.021047
0.007806,0.02108
0.007804,0.021644
0.007875,0.021089
0.007923,0.021293
0.007973,0.021497
0.008021,0.021448
0.008079,0.022262
0.008112,0.021892
0.008143,0.021897
0.008167,0.022403
0.00828,0.022493
0.008333,0.022069
0.008295,0.02259
0.008428,0.021979
0.008434,0.023016
0.00847,0.022648
0.008537,0.024912
0.009655,0.025114
0.009614,0.024944
0.009816,0.025533
0.009775,0.02617
0.009894,0.025527
0.009906,0.026665
0.009982,0.026469
0.009991,0.0266
0.010194,0.026957
0.010129,0.027277
0.010203,0.026649
0.010303,0.026732
0.010322,0.026678
0.010317,0.026675
0.01045,0.025769
0.009343,0.024945
0.009317,0.025437
0.00943,0.025989
0.009465,0.025506
0.009467,0.026473
0.009552,0.025952
0.009575,0.026337
0.00964,0.026448
0.009635,0.025993
0.009766,0.026251
0.009769,0.027974
0.011158,0.028763
0.011077,0.02923
0.011233,0.028965
0.011175,0.029705
0.011421,0.029526
0.011291,0.030017
0.011555,0.029824
0.011435,0.030449
0.01163,0.030016
0.011558,0.031018
0.011787,0.031589
0.011645,0.031532
0.011847,0.031569
0.011741,0.031883
0.011953,0.031152
0.011861,0.031779
0.012028,0.032162
0.012125,0.031213
0.012177,0.032297
0.012173,0.03196
0.012337,0.032193
0.01225,0.033507
0.012532,0.032791
0.012447,0.030921
0.012487,0.033477
0.012633,0.033286
0.01224,0.031959
0.011895,0.032943
0.011498,0.03172
0.011393,0.031637
0.011572,0.031168
0.01144,0.030265
